QZM_B1_scaffold_86287	QZM_B1_scaffold_86287
SacSanJoaqDelta_D26_1_2024_scaffold_37236	SacSanJoaqDelta_D26_1_2024_scaffold_37236
SacSanJoaqDelta_D26_1_2024_scaffold_37236	SacSanJoaqDelta_D16_2_2024_scaffold_119427
GuaymasBasin_2024_04_23_Crock_NAcm_D5264_under_408037	GuaymasBasin_2024_04_23_Crock_NAcm_D5264_under_408037
Mangrove_60-80cm_incl_SRR17658263_scaffold_370006	Mangrove_60-80cm_incl_SRR17658263_scaffold_370006
PH2015_16_idba_ud_scaffold_26480	PH2015_16_idba_ud_scaffold_26480
StrawberryCreek_site_D_sediment_09_04_2025_scaffold_5672147	StrawberryCreek_site_D_sediment_09_04_2025_scaffold_5672147
EastRiver_HyporheicZone_Rock_HZ_A_2021_07_17_147042_length_1393_cov_1.041074	EastRiver_HyporheicZone_Rock_HZ_A_2021_07_17_147042_length_1393_cov_1.041074
SPOT_09_18_2013_890_MG_36668	SPOT_09_18_2013_890_MG_36668
Landfill_SRR22315509_scaffold_583180	Landfill_SRR22315509_scaffold_583180
GD2_1_scaffold_62787	GD2_1_scaffold_62787
Drinking_water_distribution_systems_PRJEB40814_scaffold_149867	Drinking_water_distribution_systems_PRJEB40814_scaffold_149867
CG_4_9_14_0.2_um_filter_scaffold_67245	CG_4_9_14_0.2_um_filter_scaffold_67245
ERMLT760_16_10D_scaffold_18334	ERMLT760_16_10D_scaffold_18334
SacSanJoaqDelta_STCK_4_2024_scaffold_151402	SacSanJoaqDelta_STCK_4_2024_scaffold_151402
EastRiver_HyporheicZone_Rock_HZ_C_2021_07_10_215458_length_1382_cov_1.920319	EastRiver_HyporheicZone_Rock_HZ_C_2021_07_10_215458_length_1382_cov_1.920319
SR-VP_9_9_2021_72_4B_1_05m_scaffold_84110	SR-VP_9_9_2021_72_4B_1_05m_scaffold_84110
FireProbiotic_12_4_24_5_UN_4019259	FireProbiotic_12_4_24_5_UN_4019259
SPRUCE_SRR5824232_49614	SPRUCE_SRR5824232_49614
CG_4_10_14_0.8_um_filter_scaffold_88717	CG_4_10_14_0.8_um_filter_scaffold_88717
SR-VP_9_9_2021_19_2A_1_5m_scaffold_80055	SR-VP_9_9_2021_19_2A_1_5m_scaffold_80055
DD1A66SP2S21A_scaffold_34190	DD1A66SP2S21A_scaffold_34190
PH2015_12_scaffold_12494	PH2015_12_scaffold_12494
PH2015_12_scaffold_12494	PH2015_12_idba_ud_scaffold_12434
Salt_Pond_R2_A_D1_MG_scaffold_118425	Salt_Pond_R2_A_D1_MG_scaffold_118425
amazon_plume_scaffold_79949	amazon_plume_scaffold_79949
CG_2015-17_scaffold_131354	CG_2015-17_scaffold_131354
CG_2015-17_scaffold_131354	CG_2015-15_scaffold_122508
CG_2015-17_scaffold_131354	CG23_sub10_150_scaffold_31883
unicom2021_DBay_Mouth_5um_Filter_idba_scaffold_160683	unicom2021_DBay_Mouth_5um_Filter_idba_scaffold_160683
unicom2021_DBay_Mouth_Inocula_idba_scaffold_176695	unicom2021_DBay_Mouth_Inocula_idba_scaffold_176695
Germany_Groundwater_SRR11614986_scaffold_127548	Germany_Groundwater_SRR11614986_scaffold_127548
BML_08042016_6_5m_scaffold_19603	BML_08042016_6_5m_scaffold_19603
QC4_scaffold_72962	QC4_scaffold_72962
Landfill_SRR22315506_METASPADES_scaffold_904028	Landfill_SRR22315506_METASPADES_scaffold_904028
Hudbay_BKGD_102019_0_1um_contig-140_24269	Hudbay_BKGD_102019_0_1um_contig-140_24269
Landfill_SRR22315506_METASPADES_scaffold_910598	Landfill_SRR22315506_METASPADES_scaffold_910598
unicom2021_DBay_Mouth_Filter_idba_scaffold_230366	unicom2021_DBay_Mouth_Filter_idba_scaffold_230366
Weihai_Groundwater_SRR22388041_scaffold_350594	Weihai_Groundwater_SRR22388041_scaffold_350594
SPOT_09_18_2013_890_MG_39390	SPOT_09_18_2013_890_MG_39390
SacSanJoaqDelta_SMS_1_2024_scaffold_837345	SacSanJoaqDelta_SMS_1_2024_scaffold_837345
SPOT_01_16_2013_890_MG_59963	SPOT_01_16_2013_890_MG_59963
SR-VP_9_9_2021_59_4A_0_85m_scaffold_86068	SR-VP_9_9_2021_59_4A_0_85m_scaffold_86068
WaterYear_HC3_D1_16129914	WaterYear_HC3_D1_16129914
MV1S112SP2S24A_scaffold_147272	MV1S112SP2S24A_scaffold_147272
SacSanJoaqDelta_D28A_1_2024_scaffold_115483	SacSanJoaqDelta_D28A_1_2024_scaffold_115483
SR-VP_9_9_2021_72_4B_1_05m_2_METASPADES_scaffold_554227	SR-VP_9_9_2021_72_4B_1_05m_2_METASPADES_scaffold_554227
RifSed_csp1_10ft_1_notmapped_to1911g_scaffold_184812	RifSed_csp1_10ft_1_notmapped_to1911g_scaffold_184812
RifSed_csp1_10ft_1_notmapped_to1911g_scaffold_184812	RifSed_csp1_16ft_1_scaffold_214145
unicom2021_DBay_Mouth_5um_Filter_idba_scaffold_167230	unicom2021_DBay_Mouth_5um_Filter_idba_scaffold_167230
HS2274O.8.22_scaffold_61072	HS2274O.8.22_scaffold_61072
WaterYear_AB5_D1_20279547	WaterYear_AB5_D1_20279547
ALT_04162018_0_2um_scaffold_62634	ALT_04162018_0_2um_scaffold_62634
S_p1_S3_170907_scaffold_1277178	S_p1_S3_170907_scaffold_1277178
SW_scaffold_345819	SW_scaffold_345819
SPOT_01_16_2013_890_MG_61730	SPOT_01_16_2013_890_MG_61730
JGI24724J26744_10073944	JGI24724J26744_10073944
Salt_Pond_R1_A_D2_MG_scaffold_82487	Salt_Pond_R1_A_D2_MG_scaffold_82487
Landfill_SRR22315508_scaffold_765996	Landfill_SRR22315508_scaffold_765996
Sage1_R_100_16_scaffold_257879	Sage1_R_100_16_scaffold_257879
CG_4_10_14_0.2_scaffold_67183	CG_4_10_14_0.2_scaffold_67183
EastRiver_HyporheicZone_EAQ_C_coassembly_1223641	EastRiver_HyporheicZone_EAQ_C_coassembly_1223641
Mangrove_60-80cm_incl_SRR17658263_scaffold_435718	Mangrove_60-80cm_incl_SRR17658263_scaffold_435718
QZM_A2_scaffold_58337	QZM_A2_scaffold_58337
HS2253O.5.15_scaffold_248702	HS2253O.5.15_scaffold_248702
RTP_04242018_0_2um_scaffold_68378	RTP_04242018_0_2um_scaffold_68378
RES_21_06_09_R2_OX_MG_37889	RES_21_06_09_R2_OX_MG_37889
Petaluma_2024_05_01_S9_P11_0-20cm_mix_260910	Petaluma_2024_05_01_S9_P11_0-20cm_mix_260910
QZM_A2_3_scaffold_57927	QZM_A2_3_scaffold_57927
CyanoCom_Pilot_21_06_03_MG20_idba_sub60_scaffold_33600	CyanoCom_Pilot_21_06_03_MG20_idba_sub60_scaffold_33600
HS2274O.8.22_scaffold_110506	HS2274O.8.22_scaffold_110506
BML_09012016_5m_scaffold_25819	BML_09012016_5m_scaffold_25819
rifcsphigho2_01_scaffold_385342	rifcsphigho2_01_scaffold_385342
CG_2015-03_scaffold_143746	CG_2015-03_scaffold_143746
AWTP2_CTRL_FIELD_BULK_1_7488	AWTP2_CTRL_FIELD_BULK_1_7488
EelRiver_SF_N2_210922_idba_scaffold_65663	EelRiver_SF_N2_210922_idba_scaffold_65663
CG_2015-07_scaffold_81001	CG_2015-07_scaffold_81001
L1a1_full_idba_ud_scaffold_51968	L1a1_full_idba_ud_scaffold_51968
BML_coassembly_scaffold_226129	BML_coassembly_scaffold_226129
PH2017_25_DOB_D_A_idba_ud_scaffold_12893	PH2017_25_DOB_D_A_idba_ud_scaffold_12893
LacPavin_0920_SED3_scaffold_2449154	LacPavin_0920_SED3_scaffold_2449154
SacSanJoaqDelta_D12_1_2024_scaffold_66607	SacSanJoaqDelta_D12_1_2024_scaffold_66607
EastRiver_HyporheicZone_EAQ_C_coassembly_1306990	EastRiver_HyporheicZone_EAQ_C_coassembly_1306990
SR-VP_07_25_2022_A1_100cm_scaffold_336349	SR-VP_07_25_2022_A1_100cm_scaffold_336349
WaterYear_HC3_D1_15724878	WaterYear_HC3_D1_15724878
SPOT_07_23_2014_890_MG_73583	SPOT_07_23_2014_890_MG_73583
Alum_Rock_MS11_bulk_metaspades_scaffold_44442	Alum_Rock_MS11_bulk_metaspades_scaffold_44442
GuaymasBasin_2024_04_17_CC15_11-14cm_D5258_355790	GuaymasBasin_2024_04_17_CC15_11-14cm_D5258_355790
Salt_Pond_R1_C_D2_MG_scaffold_83370	Salt_Pond_R1_C_D2_MG_scaffold_83370
Landfill_SRR22315508_scaffold_837800	Landfill_SRR22315508_scaffold_837800
GuaymasBasin_2018_11_20_CC5_5-10cm_D4993_1834515	GuaymasBasin_2018_11_20_CC5_5-10cm_D4993_1834515
EastRiver_HyporheicZone_EAQ_HZ_A_2021_07_13_208103_length_1252_cov_0.910222	EastRiver_HyporheicZone_EAQ_HZ_A_2021_07_13_208103_length_1252_cov_0.910222
AndersonMarsh_2021_09_11_4A_55cm_METASPADES_scaffold_307198	AndersonMarsh_2021_09_11_4A_55cm_METASPADES_scaffold_307198
RES_21_09_03_R2_OX_MG_138917	RES_21_09_03_R2_OX_MG_138917
SPOT_01_15_2014_890_MG_70799	SPOT_01_15_2014_890_MG_70799
scnpilot_expt_750_p_scaffold_43917	scnpilot_expt_750_p_scaffold_43917
PH2017_11_PCY_U_A_scaffold_12097	PH2017_11_PCY_U_A_scaffold_12097
ALT_092018_0_1um_scaffold_40397	ALT_092018_0_1um_scaffold_40397
Yiyang_Groundwater_SRR22387956_scaffold_187574	Yiyang_Groundwater_SRR22387956_scaffold_187574
Yiyang_Groundwater_SRR22387956_scaffold_187574	unicom2021_DBay_Mouth_Inocula_idba_scaffold_150071
SR-VP_9_9_2021_72_4B_1_05m_scaffold_102082	SR-VP_9_9_2021_72_4B_1_05m_scaffold_102082
Endo_scaffold_29624	Endo_scaffold_29624
PAFVLPS_2018_J26_2_scaffold_58466	PAFVLPS_2018_J26_2_scaffold_58466
QZM_A2_3_scaffold_62112	QZM_A2_3_scaffold_62112
PLM4_90_b1_sep16_scaffold_136278	PLM4_90_b1_sep16_scaffold_136278
AB_092018_0_1um_scaffold_97954	AB_092018_0_1um_scaffold_97954
SacSanJoaqDelta_P8_7_2024_scaffold_48972	SacSanJoaqDelta_P8_7_2024_scaffold_48972
RifSed_csp1_19ft_3_scaffold_303988	RifSed_csp1_19ft_3_scaffold_303988
RifSed_csp1_19ft_3_scaffold_303988	rifoxya1_sub10_scaffold_4561
RifSed_csp1_19ft_3_scaffold_303988	RifSed_csp1_16ft_1_scaffold_192025
2013_60cm_scaffold_206267	2013_60cm_scaffold_206267
EastRiver_Drought_Site2_10cm_R1_T1_53795	EastRiver_Drought_Site2_10cm_R1_T1_53795
SPOT_01_15_2015_890_MG_79980	SPOT_01_15_2015_890_MG_79980
SPOT_01_15_2015_890_MG_79980	SPOT_07_14_2015_890_MG_66800
RifSed_csp1_10ft_2_scaffold_186783	RifSed_csp1_10ft_2_scaffold_186783
SW_scaffold_387293	SW_scaffold_387293
PH2017_25_DOB_D_A_scaffold_12840	PH2017_25_DOB_D_A_scaffold_12840
RES_21_09_03_R3_OX_MG_64734	RES_21_09_03_R3_OX_MG_64734
unicom2021_StrawCreek_N_Filter_idba_scaffold_114899	unicom2021_StrawCreek_N_Filter_idba_scaffold_114899
GOSHIP-P18_157_2_23_121S_40m_2_105279	GOSHIP-P18_157_2_23_121S_40m_2_105279
EastRiver_08_14_2020_HR_Shumway_211015_length_1208_cov_1.738942	EastRiver_08_14_2020_HR_Shumway_211015_length_1208_cov_1.738942
AndersonMarsh_2021_09_11_1A_15cm_METASPADES_scaffold_355637	AndersonMarsh_2021_09_11_1A_15cm_METASPADES_scaffold_355637
SacSanJoaqDelta_MD10A_1_2024_scaffold_123951	SacSanJoaqDelta_MD10A_1_2024_scaffold_123951
Salt_Pond_R1_C_D2_MG_scaffold_89120	Salt_Pond_R1_C_D2_MG_scaffold_89120
DarlingRiver_KC12a_1677127	DarlingRiver_KC12a_1677127
Landfill_SRR22315506_METASPADES_scaffold_1142937	Landfill_SRR22315506_METASPADES_scaffold_1142937
AndersonMarsh_2021_09_11_7B_40cm_METASPADES_scaffold_503657	AndersonMarsh_2021_09_11_7B_40cm_METASPADES_scaffold_503657
SPOT_10_01_2014_890_MG_77887	SPOT_10_01_2014_890_MG_77887
SW_scaffold_395234	SW_scaffold_395234
RifSed_csp1_16ft_4_scaffold_210490	RifSed_csp1_16ft_4_scaffold_210490
RES_21_09_03_R2_OX_MG_154289	RES_21_09_03_R2_OX_MG_154289
Landfill_SRR22315506_METASPADES_scaffold_1157608	Landfill_SRR22315506_METASPADES_scaffold_1157608
SR-VP_9_9_2021_17_2A_1_6m_scaffold_102167	SR-VP_9_9_2021_17_2A_1_6m_scaffold_102167
GOSHIP-P18_157_2_12_115S_1103m_96504	GOSHIP-P18_157_2_12_115S_1103m_96504
EastRiver_HyporheicZone_EAQ_HZ_C_2021_07_13_359679_length_1191_cov_1.567669	EastRiver_HyporheicZone_EAQ_HZ_C_2021_07_13_359679_length_1191_cov_1.567669
LacPavin_0920_SED1_scaffold_876185	LacPavin_0920_SED1_scaffold_876185
S8_BM2017_sediment_scaffold_118013	S8_BM2017_sediment_scaffold_118013
LacPavin_0419_WC53_scaffold_376870	LacPavin_0419_WC53_scaffold_376870
Landfill_SRR22315508_scaffold_950004	Landfill_SRR22315508_scaffold_950004
Weihai_Groundwater_SRR22388041_scaffold_439798	Weihai_Groundwater_SRR22388041_scaffold_439798
Salt_Pond_R1_C_H2O_MG_scaffold_62380	Salt_Pond_R1_C_H2O_MG_scaffold_62380
BML_coassembly_scaffold_251226	BML_coassembly_scaffold_251226
WaterYear_HC3_D3_11331769	WaterYear_HC3_D3_11331769
RifSed_csp2_19ft_2_scaffold_307015	RifSed_csp2_19ft_2_scaffold_307015
RifSed_csp2_19ft_2_scaffold_307015	RifSed_csp2_19ft_1_scaffold_92432
RifSed_csp1_10ft_1_notmapped_to1911g_scaffold_228877	RifSed_csp1_10ft_1_notmapped_to1911g_scaffold_228877
Germany_Groundwater_SRR11614986_scaffold_167484	Germany_Groundwater_SRR11614986_scaffold_167484
SW_scaffold_412955	SW_scaffold_412955
cg1_0.2_scaffold_145904	cg1_0.2_scaffold_145904
cg1_0.2_scaffold_145904	CG22_combo_CG10-13_8_21_14_all_scaffold_90119
cg1_0.2_scaffold_145904	cg2_3.0_scaffold_283898
cg1_0.2_scaffold_145904	CG11_big_fil_rev_8_21_14_0.20_scaffold_150678
GOSHIP-P18_121_1_22_11S_69m_2_52405	GOSHIP-P18_121_1_22_11S_69m_2_52405
SPRUCE_SRR12951270_147538	SPRUCE_SRR12951270_147538
SW_scaffold_413862	SW_scaffold_413862
CG_2015-11_scaffold_158010	CG_2015-11_scaffold_158010
CG_2015-11_scaffold_158010	CG_2015-14_scaffold_156437
CG_2015-11_scaffold_158010	Crystal_Geyser_4_8_14_3_um_filter_scaffold_84682
Landfill_SRR22315504_scaffold_648353	Landfill_SRR22315504_scaffold_648353
Zodletone_Water_assembly2018_k141_841247	Zodletone_Water_assembly2018_k141_841247
SR-VP_9_9_2021_72_4B_1_05m_2_METASPADES_scaffold_686187	SR-VP_9_9_2021_72_4B_1_05m_2_METASPADES_scaffold_686187
LacPavin_0920_SED1_scaffold_1251338	LacPavin_0920_SED1_scaffold_1251338
Sage2_L_20_16_scaffold_364916	Sage2_L_20_16_scaffold_364916
CG_2015-0102_scaffold_140387	CG_2015-0102_scaffold_140387
rifcsplowo2_12_scaffold_363769	rifcsplowo2_12_scaffold_363769
Mangrove_60-80cm_incl_SRR17658263_scaffold_565158	Mangrove_60-80cm_incl_SRR17658263_scaffold_565158
RifSed_csp1_16ft_3_scaffold_257635	RifSed_csp1_16ft_3_scaffold_257635
SacSanJoaqDelta_MD10A_4_2024_scaffold_72355	SacSanJoaqDelta_MD10A_4_2024_scaffold_72355
WaterYear_HB8_D1_19122886	WaterYear_HB8_D1_19122886
SW_scaffold_424432	SW_scaffold_424432
Germany_Groundwater_SRR11614986_scaffold_174077	Germany_Groundwater_SRR11614986_scaffold_174077
SPOT_09_10_2014_890_MG_84436	SPOT_09_10_2014_890_MG_84436
Salt_Pond_R1_A_D2_MG_scaffold_101462	Salt_Pond_R1_A_D2_MG_scaffold_101462
EastRiver_HyporheicZone_Rock_HZ_C_2021_07_17_303830_length_1141_cov_1.293886	EastRiver_HyporheicZone_Rock_HZ_C_2021_07_17_303830_length_1141_cov_1.293886
SP8F_scaffold_328781	SP8F_scaffold_328781
SRR6159086_Lake_Superior_sediment_scaffold_118693	SRR6159086_Lake_Superior_sediment_scaffold_118693
GuaymasBasin_2024_04_25_CC2_NAcm_D5266_melted_206742	GuaymasBasin_2024_04_25_CC2_NAcm_D5266_melted_206742
Nantong_Groundwater_SRR22387873_scaffold_290644	Nantong_Groundwater_SRR22387873_scaffold_290644
EastRiver_HyporheicZone_PH_R_2021_07_08_204696_length_1130_cov_2.398804	EastRiver_HyporheicZone_PH_R_2021_07_08_204696_length_1130_cov_2.398804
XiAn_Groundwater_SRR22388187_scaffold_272685	XiAn_Groundwater_SRR22388187_scaffold_272685
RifSed_csp1_16ft_1_scaffold_315404	RifSed_csp1_16ft_1_scaffold_315404
Landfill_SRR22315506_METASPADES_scaffold_1327507	Landfill_SRR22315506_METASPADES_scaffold_1327507
SP6_scaffold_99196	SP6_scaffold_99196
LacPavin_0920_SED1_scaffold_207260	LacPavin_0920_SED1_scaffold_207260
Weihai_Groundwater_SRR22388041_scaffold_483540	Weihai_Groundwater_SRR22388041_scaffold_483540
Weihai_Groundwater_SRR22388041_scaffold_488532	Weihai_Groundwater_SRR22388041_scaffold_488532
RifSed_csp1_16ft_1_scaffold_321683	RifSed_csp1_16ft_1_scaffold_321683
